"","{#status->#I}"
"0.0","0.0001"
"0.1","0.00010151104949517234"
"0.2","0.00010304492515903682"
"0.30000000000000004","0.00010460197160849122"
"0.4","0.00010618253865720739"
"0.5","0.00010778698139381333"
"0.6000000000000001","0.00010941566026124572"
"0.7000000000000001","0.00011106894113729042"
"0.8","0.00011274719541632854"
"0.9","0.0001144508000923058"
"1.0","0.0001161801378429435"
"1.1","0.00011793559711520938"
"1.2000000000000002","0.00011971757221206696"
"1.3","0.00012152646338052238"
"1.4000000000000001","0.00012336267690098794"
"1.5","0.00012522662517798177"
"1.6","0.00012711872683218332"
"1.7000000000000002","0.00012903940679386482"
"1.8","0.00013098909639771902"
"1.9000000000000001","0.00013296823347910374"
"2.0","0.0001349772624717242"
"2.1","0.00013701663450677444"
"2.2","0.00013908680751355918"
"2.3000000000000003","0.00014118824632161812"
"2.4000000000000004","0.0001433214227643746"
"2.5","0.00014548681578433137"
"2.6","0.00014768491153983613"
"2.7","0.00014991620351343965"
"2.8000000000000003","0.00015218119262187072"
"2.9000000000000004","0.00015448038732765058"
"3.0","0.00015681430375237196"
"3.1","0.00015918346579166668"
"3.2","0.00016158840523188662"
"3.3000000000000003","0.00016402966186852342"
"3.4000000000000004","0.00016650778362639227"
"3.5","0.00016902332668160584"
"3.6","0.00017157685558536427"
"3.7","0.00017416894338958847"
"3.8000000000000003","0.00017680017177442272"
"3.9000000000000004","0.0001794711311776352"
"4.0","0.00018218242092594321"
"4.1000000000000005","0.00018493464936829166"
"4.2","0.00018772843401111333"
"4.3","0.00019056440165560006"
"4.4","0.00019344318853701387"
"4.5","0.00019636544046606794"
"4.6000000000000005","0.0001993318129724078"
"4.7","0.00020234297145022332"
"4.800000000000001","0.0002053995913060222"
"4.9","0.00020850235810859706"
"5.0","0.00021165196774121739"
"5.1000000000000005","0.00021484912655607923"
"5.2","0.0002180945515310455"
"5.300000000000001","0.00022138897042870938"
"5.4","0.00022473312195781566"
"5.5","0.0002281277559370734"
"5.6000000000000005","0.00023157363346139516"
"5.7","0.00023507152707059745"
"5.800000000000001","0.0002386222209205986"
"5.9","0.00024222651095714948"
"6.0","0.0002458852050921346"
"6.1000000000000005","0.00024959912338248005"
"6.2","0.00025336909821170605"
"6.300000000000001","0.0002571959744741628"
"6.4","0.0002610806097619874"
"6.5","0.00026502387455482203"
"6.6000000000000005","0.00026902665241233234"
"6.7","0.00027308984016956696"
"6.800000000000001","0.00027721434813519886"
"6.9","0.0002814011002926893"
"7.0","0.0002856510345044175"
"7.1000000000000005","0.00028996510271881744"
"7.2","0.0002943442711805656"
"7.300000000000001","0.00029878952064386335"
"7.4","0.0003033018465888573"
"7.5","0.00030788225944124414"
"7.6000000000000005","0.00031253178479510364"
"7.7","0.0003172514636390073"
"7.800000000000001","0.00032204235258544855"
"7.9","0.0003269055241036419"
"8.0","0.00033184206675573934"
"8.1","0.00033685308543651243"
"8.200000000000001","0.00034193970161654853"
"8.3","0.0003471030535890126"
"8.4","0.0003523442967200233"
"8.5","0.0003576646037026963"
"8.6","0.00036306516481490454"
"8.700000000000001","0.0003685471881808108"
"8.8","0.00037411190003622285"
"8.9","0.00037976054499782674"
"9.0","0.00038549438633635316"
"9.1","0.0003913147062537303"
"9.200000000000001","0.0003972228061642815"
"9.3","0.0004032200069800228"
"9.4","0.00040930764940011813"
"9.5","0.0004154870942045511"
"9.600000000000001","0.0004217597225520712"
"9.700000000000001","0.00042812693628247524"
"9.8","0.0004345901582232832"
"9.9","0.00044115083250087067"
"10.0","0.00044781042485611924"
"10.100000000000001","0.0004545704229646481"
"10.200000000000001","0.00046143233676168983"
"10.3","0.00046839769877167454"
"10.4","0.0004754680644425881"
"10.5","0.0004826450124851704"
"10.600000000000001","0.0004899301452170189"
"10.700000000000001","0.0004973250889116669"
"10.8","0.0005048314941527033"
"10.9","0.000512451036193004"
"11.0","0.000520185415319145"
"11.100000000000001","0.0005280363572210662"
"11.200000000000001","0.0005360056133670604"
"11.3","0.0005440949613841578"
"11.4","0.0005523062054439801"
"11.5","0.0005606411766541394"
"11.600000000000001","0.0005691017334552543"
"11.700000000000001","0.000577689762023663"
"11.8","0.0005864071766799064"
"11.9","0.0005952559203030625"
"12.0","0.0006042379647510074"
"12.100000000000001","0.0006133553112866851"
"12.200000000000001","0.0006226099910104654"
"12.3","0.0006320040652986709"
"12.4","0.0006415396262483557"
"12.5","0.0006512187971284199"
"12.600000000000001","0.000661043732837142"
"12.700000000000001","0.0006710166203662166"
"12.8","0.0006811396792713806"
"12.9","0.0006914151621497174"
"13.0","0.0007018453551237254"
"13.100000000000001","0.0007124325783322396"
"13.200000000000001","0.0007231791864282962"
"13.3","0.0007340875690840313"
"13.4","0.0007451601515027045"
"13.5","0.0007563993949379396"
"13.600000000000001","0.0007678077972202777"
"13.700000000000001","0.000779387893291134"
"13.8","0.0007911422557442575"
"13.9","0.0008030734953747859"
"14.0","0.0008151842617359953"
"14.100000000000001","0.0008274772437038437"
"14.200000000000001","0.000839955170049404"
"14.3","0.0008526208100192898"
"14.4","0.000865476973924174"
"14.5","0.0008785265137355008"
"14.600000000000001","0.0008917723236904967"
"14.700000000000001","0.0009052173409055815"
"14.8","0.0009188645459982851"
"14.9","0.0009327169637177771"
"15.0","0.0009467776635841136"
"15.100000000000001","0.0009610497605363096"
"15.200000000000001","0.0009755364155893454"
"15.3","0.0009902408365002175"
"15.4","0.0010051662784431408"
"15.5","0.0010203160446940166"
"15.600000000000001","0.0010356934873242774"
"15.700000000000001","0.0010513020079042196"
"15.8","0.00106714505821594"
"15.9","0.001083226140975989"
"16.0","0.001099548810567857"
"16.1","0.0011161166737844086"
"16.2","0.0011329333905803823"
"16.3","0.001150002674835075"
"16.400000000000002","0.0011673282951253261"
"16.5","0.0011849140755089238"
"16.6","0.0012027638963185514"
"16.7","0.0012208816949663948"
"16.8","0.0012392714667595341"
"16.900000000000002","0.0012579372657262374"
"17.0","0.0012768832054532847"
"17.1","0.0012961134599344386"
"17.2","0.0013156322644301928"
"17.3","0.0013354439163389168"
"17.400000000000002","0.0013555527760795258"
"17.5","0.0013759632679857968"
"17.6","0.0013966798812124622"
"17.7","0.0014177071706532032"
"17.8","0.0014390497578706705"
